Data_Hora,LBA10CP001,LBA10CP951A,LBA10CF001A,LBA10CF001B,LAB60CT002,LAB60CT003,LBA10CF901,JEA10CL901,LAB60CF901,LAB60CF001A
26/09/2018 07:00,66.2038,66.57886,536.4458,536.83673,217.60255,217.88025,0,12.2202,525.6239,525.6239
26/09/2018 07:00,66.21248,66.61771,537.73682,538.08337,217.60255,217.83757,0,12.22891,522.76526,522.76526
26/09/2018 07:00,66.18644,66.61771,534.43176,535.79785,217.60255,217.83757,0,12.21958,517.56775,517.56775
26/09/2018 07:01,66.19512,66.59181,535.72284,536.78479,217.60255,217.83757,0,12.22144,523.6488,523.6488
26/09/2018 07:01,66.22115,66.57886,535.82611,536.47308,217.60255,217.88025,0,12.2202,525.31201,525.31201
26/09/2018 07:01,66.19512,66.57886,535.98102,536.47308,217.60255,217.88025,0,12.21958,521.36194,521.36194
26/09/2018 07:01,66.23851,66.59181,533.7605,535.33032,217.60255,217.88025,0,12.22082,524.68829,524.68829
26/09/2018 07:01,66.21248,66.57886,537.78845,538.03143,217.60255,217.88025,0,12.22891,522.97314,522.97314
26/09/2018 07:01,66.23851,66.59181,536.70398,537.09644,217.60255,217.88025,0,12.23015,523.5968,523.5968
26/09/2018 07:02,66.16908,66.55296,537.68518,538.2392,217.60255,217.94427,0,12.2401,523.5968,523.5968
26/09/2018 07:02,66.25587,66.57886,533.19238,534.2395,217.60255,217.88025,0,12.22517,525.93573,525.93573
26/09/2018 07:02,66.16908,66.55296,538.51141,538.96637,217.60255,217.88025,0,12.23762,523.28497,523.28497
26/09/2018 07:02,66.13436,66.54001,536.39417,537.14838,217.60255,217.9016,0,12.22766,524.63635,524.63635
26/09/2018 07:02,66.2038,66.59181,537.94342,538.60278,217.64534,217.88025,0,12.22766,519.75067,519.75067
26/09/2018 07:02,66.22984,66.55296,536.96222,537.3042,217.60255,217.88025,0,12.23202,520.79016,520.79016
26/09/2018 07:03,66.16908,66.54001,536.75562,536.94061,217.60255,217.88025,0,12.23326,520.47833,520.47833
26/09/2018 07:03,66.17776,66.55296,538.66632,539.33002,217.60255,217.85892,0,12.22953,520.94611,520.94611
26/09/2018 07:03,66.18644,66.55296,534.94824,536.52502,217.60255,217.83757,0,12.21895,524.16858,524.16858
26/09/2018 07:03,66.22115,66.54001,536.75562,537.25226,217.60255,217.88025,0,12.22269,520.79016,520.79016
26/09/2018 07:03,66.22984,66.59181,539.38934,540.00525,217.55975,217.85892,0,12.22953,529.8858,529.8858
26/09/2018 07:03,66.16908,66.54001,537.11713,537.66779,217.60255,217.85892,0,12.22517,527.28705,527.28705
26/09/2018 07:04,66.21248,66.57886,534.27686,535.53809,217.55975,217.85892,0,12.22642,528.2746,528.2746
26/09/2018 07:04,66.26455,66.63066,535.6712,536.68091,217.60255,217.85892,0,12.23388,526.09161,526.09161
26/09/2018 07:04,66.2038,66.54001,537.63354,537.87561,217.60255,217.85892,0,12.23015,521.05005,521.05005
26/09/2018 07:04,66.15172,66.55296,536.18762,536.88867,217.60255,217.9016,0,12.23637,528.11865,528.11865
26/09/2018 07:04,66.24719,66.55296,536.85895,537.71973,217.60255,217.9016,0,12.23948,527.02722,527.02722
26/09/2018 07:04,66.18644,66.54001,539.07947,539.53778,217.60255,217.88025,0,12.23699,525.88373,525.88373
26/09/2018 07:05,66.09965,66.51411,537.68518,537.92755,217.60255,217.94427,0,12.2401,525.36401,525.36401
26/09/2018 07:05,66.19512,66.55296,537.06549,537.46002,217.60255,217.92293,0,12.23575,523.80475,523.80475
26/09/2018 07:05,66.21248,66.57886,536.75562,537.25226,217.60255,217.88025,0,12.23139,523.75275,523.75275
26/09/2018 07:05,66.16908,66.57886,536.75562,537.5639,217.60255,217.9016,0,12.23575,526.55939,526.55939
26/09/2018 07:05,66.16908,66.54001,535.36133,536.3692,217.60255,217.9016,0,12.23015,523.07709,523.07709
26/09/2018 07:05,66.15172,66.59181,537.53027,538.2392,217.60255,217.88025,0,12.22891,527.54694,527.54694
26/09/2018 07:06,66.16908,66.55296,536.91058,537.40808,217.60255,217.9016,0,12.23326,522.50537,522.50537
26/09/2018 07:06,66.23851,66.52706,536.13599,536.94061,217.60255,217.9016,0,12.23015,521.77771,521.77771
26/09/2018 07:06,66.19512,66.54001,537.63354,538.13531,217.60255,217.85892,0,12.24135,525.05212,525.05212
26/09/2018 07:06,66.15172,66.52706,538.25323,538.29114,217.60255,217.85892,0,12.22828,524.01263,524.01263
26/09/2018 07:06,66.19512,66.56591,537.94342,538.55084,217.60255,217.9016,0,12.22953,528.53448,528.53448
26/09/2018 07:06,66.17776,66.51411,538.45978,539.58972,217.60255,217.9016,0,12.23139,521.36194,521.36194
26/09/2018 07:07,66.1604,66.52706,538.25323,539.17413,217.60255,217.85892,0,12.23202,518.03546,518.03546
26/09/2018 07:07,66.18644,66.55296,538.30487,539.07025,217.60255,217.88025,0,12.22953,524.53241,524.53241
26/09/2018 07:07,66.22115,66.56591,535.6712,536.00562,217.60255,217.85892,0,12.22455,524.32446,524.32446
26/09/2018 07:07,66.21248,66.52706,538.09833,538.75861,217.60255,217.85892,0,12.22828,522.66132,522.66132
26/09/2018 07:07,66.117,66.52706,535.20642,536.16144,217.60255,217.85892,0,12.22953,526.87128,526.87128
26/09/2018 07:07,66.1604,66.54001,536.70398,537.35614,217.60255,217.9016,0,12.22766,514.96899,514.96899
26/09/2018 07:08,66.16908,66.51411,538.2016,538.70667,217.60255,217.9016,0,12.23326,525.00012,525.00012
26/09/2018 07:08,66.08229,66.54001,536.03265,536.94061,217.60255,217.9016,0,12.22642,530.24963,530.24963
26/09/2018 07:08,66.1604,66.51411,539.1828,539.17413,217.60255,217.9016,0,12.2345,522.8692,522.8692
26/09/2018 07:08,66.2038,66.55296,536.65234,537.14838,217.60255,217.88025,0,12.22953,521.05005,521.05005
26/09/2018 07:08,66.15172,66.51411,535.72284,536.21338,217.60255,217.85892,0,12.22704,522.0376,522.0376
26/09/2018 07:08,66.10832,66.51411,535.41296,536.31726,217.60255,217.9016,0,12.23139,521.05005,521.05005
26/09/2018 07:09,66.09097,66.52706,536.29089,536.99255,217.60255,217.85892,0,12.22891,519.3349,519.3349
26/09/2018 07:09,66.10832,66.52706,534.32849,535.38226,217.60255,217.9016,0,12.22206,524.58435,524.58435
26/09/2018 07:09,66.14304,66.55296,536.65234,537.82361,217.60255,217.85892,0,12.23077,523.75275,523.75275
26/09/2018 07:09,66.06493,66.54001,538.30487,538.86249,217.60255,217.9016,0,12.23139,524.42847,524.42847
26/09/2018 07:09,66.13436,66.51411,537.84009,538.29114,217.60255,217.9016,0,12.22828,524.06464,524.06464
26/09/2018 07:09,66.1604,66.55296,538.45978,539.01831,217.60255,217.9016,0,12.22953,520.01056,520.01056
26/09/2018 07:10,66.14304,66.50115,536.08429,536.99255,217.60255,217.9016,0,12.22517,524.7403,524.7403
26/09/2018 07:10,66.2038,66.51411,537.06549,537.40808,217.60255,217.9016,0,12.22517,523.02509,523.02509
26/09/2018 07:10,66.10832,66.52706,537.32367,537.71973,217.60255,217.85892,0,12.22082,523.49286,523.49286
26/09/2018 07:10,66.22984,66.59181,535.30969,536.57697,217.60255,217.85892,0,12.2146,523.07709,523.07709
26/09/2018 07:10,66.15172,66.55296,537.37531,537.77167,217.60255,217.9016,0,12.22206,523.90869,523.90869
26/09/2018 07:10,66.1604,66.51411,535.6712,536.57697,217.60255,217.9016,0,12.2202,524.79224,524.79224
26/09/2018 07:11,66.18644,66.54001,533.03748,533.87592,217.62395,217.85892,0,12.21024,526.50745,526.50745
26/09/2018 07:11,66.13436,66.51411,535.4646,536.68091,217.60255,217.85892,0,12.21958,529.67792,529.67792
26/09/2018 07:11,66.17776,66.55296,536.29089,536.78479,217.60255,217.88025,0,12.22828,526.81927,526.81927
26/09/2018 07:11,66.18644,66.56591,535.98102,537.61584,217.62395,217.9016,0,12.22517,528.48248,528.48248
26/09/2018 07:11,66.13436,66.51411,538.30487,538.60278,217.60255,217.85892,0,12.22517,518.76318,518.76318
26/09/2018 07:11,66.1604,66.50115,537.99506,538.60278,217.62395,217.88025,0,12.2258,528.53448,528.53448
26/09/2018 07:12,66.15172,66.52706,535.30969,536.05756,217.60255,217.9016,0,12.22517,520.53027,520.53027
26/09/2018 07:12,66.10832,66.56591,536.60071,537.46002,217.62395,217.9016,0,12.22953,520.94611,520.94611
26/09/2018 07:12,66.15172,66.52706,540.57709,541.30383,217.62395,217.9016,0,12.23513,522.55737,522.55737
26/09/2018 07:12,66.17776,66.50115,535.92938,536.68091,217.60255,217.9016,0,12.22331,528.89832,528.89832
26/09/2018 07:12,66.15172,66.50115,534.74164,535.90173,217.60255,217.9016,0,12.23699,524.7403,524.7403
26/09/2018 07:12,66.12568,66.51411,534.99988,536.47308,217.60255,217.9016,0,12.23015,521.20599,521.20599
26/09/2018 07:13,66.08229,66.4623,536.70398,537.61584,217.60255,217.9016,0,12.23699,525.20807,525.20807
26/09/2018 07:13,66.19512,66.50115,537.84009,538.44696,217.62395,217.9016,0,12.23762,523.90869,523.90869
26/09/2018 07:13,66.14304,66.50115,538.35651,538.91443,217.60255,217.85892,0,12.23824,526.81927,526.81927
26/09/2018 07:13,66.17776,66.52706,538.87292,539.12219,217.60255,217.85892,0,12.23637,521.51782,521.51782
26/09/2018 07:13,66.13436,66.50115,536.08429,536.99255,217.58115,217.9016,0,12.23139,526.55939,526.55939
26/09/2018 07:13,66.1604,66.44936,536.60071,536.73285,217.58115,217.85892,0,12.23202,522.71326,522.71326
26/09/2018 07:14,66.117,66.50115,536.03265,536.83673,217.55975,217.85892,0,12.23015,527.28705,527.28705
26/09/2018 07:14,66.12568,66.50115,538.45978,538.55084,217.55975,217.85892,0,12.23513,524.32446,524.32446
26/09/2018 07:14,66.16908,66.51411,535.36133,536.16144,217.58115,217.85892,0,12.23513,533.4201,533.4201
26/09/2018 07:14,66.117,66.50115,537.11713,537.71973,217.55975,217.85892,0,12.23575,532.01678,532.01678
26/09/2018 07:14,66.09097,66.54001,534.74164,535.74591,217.58115,217.85892,0,12.23326,524.79224,524.79224
26/09/2018 07:14,66.18644,66.4882,537.11713,537.46002,217.55975,217.85892,0,12.23575,525.98767,525.98767
26/09/2018 07:15,66.08229,66.4882,538.82129,540.16107,217.58115,217.85892,0,12.24073,523.85675,523.85675
26/09/2018 07:15,66.17776,66.50115,538.82129,539.33002,217.58115,217.85892,0,12.23762,523.38892,523.38892
26/09/2018 07:15,66.16908,66.44936,537.2204,537.92755,217.58115,217.85892,0,12.23699,523.80475,523.80475
26/09/2018 07:15,66.18644,66.51411,535.30969,535.48615,217.58115,217.85892,0,12.23948,520.21844,520.21844
26/09/2018 07:15,66.22115,66.4882,535.36133,536.31726,217.55975,217.85892,0,12.24508,517.82758,517.82758
26/09/2018 07:15,66.13436,66.56591,537.99506,537.87561,217.62395,217.9016,0,12.24321,525.15607,525.15607
26/09/2018 07:16,66.16908,66.50115,538.9762,539.6936,217.62395,217.9016,0,12.23948,518.13947,518.13947
26/09/2018 07:16,66.15172,66.51411,538.82129,539.22607,217.62395,217.9016,0,12.23824,523.33698,523.33698
26/09/2018 07:16,66.10832,66.52706,536.91058,537.20032,217.62395,217.9016,0,12.23824,522.0376,522.0376
26/09/2018 07:16,66.16908,66.47526,535.87775,536.62891,217.62395,217.9016,0,12.2401,521.46588,521.46588
26/09/2018 07:16,66.16908,66.50115,533.60553,534.91479,217.60255,217.9016,0,12.23575,527.59894,527.59894
26/09/2018 07:16,66.1604,66.54001,538.35651,538.86249,217.62395,217.9016,0,12.25254,531.34113,531.34113
26/09/2018 07:17,66.2038,66.4882,534.63837,535.4342,217.58115,217.85892,0,12.23886,524.7403,524.7403
26/09/2018 07:17,66.13436,66.54001,535.4646,536.00562,217.62395,217.85892,0,12.24135,520.58228,520.58228
26/09/2018 07:17,66.13436,66.52706,535.6712,536.31726,217.58115,217.85892,0,12.24695,518.76318,518.76318
26/09/2018 07:17,66.19512,66.50115,536.49744,537.04449,217.58115,217.85892,0,12.24384,526.87128,526.87128
26/09/2018 07:17,66.13436,66.54001,535.72284,536.62891,217.62395,217.85892,0,12.25254,526.55939,526.55939
26/09/2018 07:17,66.14304,66.55296,535.51624,536.26532,217.60255,217.85892,0,12.2401,526.4035,526.4035
26/09/2018 07:18,66.2038,66.54001,535.36133,536.31726,217.62395,217.9016,0,12.2401,524.63635,524.63635
26/09/2018 07:18,66.2038,66.54001,533.91541,535.27838,217.62395,217.9016,0,12.24508,516.94403,516.94403
26/09/2018 07:18,66.21248,66.52706,537.11713,537.87561,217.60255,217.9016,0,12.2401,525.31201,525.31201
26/09/2018 07:18,66.19512,66.59181,537.73682,537.92755,217.62395,217.94427,0,12.2401,520.58228,520.58228
26/09/2018 07:18,66.16908,66.55296,536.03265,536.88867,217.62395,217.9016,0,12.23139,525.5719,525.5719
26/09/2018 07:18,66.1604,66.54001,536.91058,537.40808,217.62395,217.9016,0,12.22082,516.00848,516.00848
26/09/2018 07:19,66.19512,66.51411,538.04669,538.75861,217.62395,217.94427,0,12.22455,523.12909,523.12909
26/09/2018 07:19,66.24719,66.55296,536.60071,537.46002,217.66675,217.94427,0,12.22269,518.45129,518.45129
26/09/2018 07:19,66.13436,66.54001,536.03265,536.3692,217.66675,217.94427,0,12.21273,522.66132,522.66132
26/09/2018 07:19,66.25587,66.50115,535.92938,536.73285,217.66675,217.94427,0,12.2146,520.84216,520.84216
26/09/2018 07:19,66.16908,66.55296,536.96222,538.55084,217.66675,217.94427,0,12.20776,524.79224,524.79224
26/09/2018 07:19,66.23851,66.51411,536.39417,536.83673,217.66675,217.94427,0,12.20402,518.19141,518.19141
26/09/2018 07:20,66.22984,66.57886,537.84009,538.13531,217.66675,217.94427,0,12.20402,521.62177,521.62177
26/09/2018 07:20,66.25587,66.54001,536.39417,537.51196,217.66675,217.94427,0,12.19905,525.15607,525.15607
26/09/2018 07:20,66.14304,66.55296,535.30969,535.95367,217.66675,217.94427,0,12.18661,521.36194,521.36194
26/09/2018 07:20,66.25587,66.56591,536.96222,537.71973,217.64534,217.94427,0,12.19407,524.11658,524.11658
26/09/2018 07:20,66.16908,66.52706,533.60553,535.01868,217.62395,217.9016,0,12.19532,526.61139,526.61139
26/09/2018 07:20,66.18644,66.55296,536.18762,536.62891,217.62395,217.9016,0,12.19718,529.67792,529.67792
26/09/2018 07:21,66.21248,66.54001,536.34253,537.5639,217.62395,217.9016,0,12.19718,519.38684,519.38684
26/09/2018 07:21,66.21248,66.54001,535.82611,536.3692,217.62395,217.85892,0,12.19718,527.85876,527.85876
26/09/2018 07:21,66.18644,66.55296,535.10315,535.90173,217.62395,217.85892,0,12.19967,528.53448,528.53448
26/09/2018 07:21,66.12568,66.59181,535.82611,536.99255,217.62395,217.9016,0,12.20713,524.01263,524.01263
26/09/2018 07:21,66.16908,66.59181,536.70398,537.35614,217.62395,217.9016,0,12.20962,523.54486,523.54486
26/09/2018 07:21,66.19512,66.55296,533.96704,534.65509,217.62395,217.85892,0,12.20465,525.5199,525.5199
26/09/2018 07:22,66.24719,66.61771,533.65723,533.66815,217.62395,217.85892,0,12.20278,525.5199,525.5199
26/09/2018 07:22,66.21248,66.56591,538.04669,538.4989,217.58115,217.85892,0,12.20838,520.53027,520.53027
26/09/2018 07:22,66.15172,66.55296,536.18762,537.04449,217.62395,217.85892,0,12.19905,523.44092,523.44092
26/09/2018 07:22,66.21248,66.56591,536.85895,537.3042,217.62395,217.85892,0,12.21087,528.53448,528.53448
26/09/2018 07:22,66.12568,66.52706,535.82611,536.73285,217.62395,217.85892,0,12.20838,525.5199,525.5199
26/09/2018 07:22,66.16908,66.54001,538.09833,538.60278,217.62395,217.85892,0,12.21771,524.79224,524.79224
26/09/2018 07:23,66.13436,66.54001,534.38013,535.74591,217.62395,217.9016,0,12.21522,528.01471,528.01471
26/09/2018 07:23,66.10832,66.52706,532.7793,534.34338,217.62395,217.9016,0,12.21584,525.5719,525.5719
26/09/2018 07:23,66.22984,66.56591,536.75562,537.04449,217.62395,217.9016,0,12.22455,528.95026,528.95026
26/09/2018 07:23,66.09965,66.52706,534.27686,535.33032,217.62395,217.85892,0,12.21895,522.29742,522.29742
26/09/2018 07:23,66.17776,66.55296,535.4646,536.00562,217.62395,217.85892,0,12.21958,529.31409,529.31409
26/09/2018 07:23,66.19512,66.55296,536.85895,537.25226,217.62395,217.9016,0,12.22455,525.46796,525.46796
26/09/2018 07:24,66.12568,66.56591,536.85895,537.20032,217.62395,217.9016,0,12.22766,522.29742,522.29742
26/09/2018 07:24,66.19512,66.56591,536.80731,537.46002,217.62395,217.85892,0,12.2258,518.5033,518.5033
26/09/2018 07:24,66.24719,66.60476,539.07947,539.22607,217.62395,217.85892,0,12.23388,523.85675,523.85675
26/09/2018 07:24,66.18644,66.56591,536.60071,537.5639,217.58115,217.85892,0,12.23699,526.50745,526.50745
26/09/2018 07:24,66.19512,66.59181,537.78845,538.70667,217.58115,217.85892,0,12.2345,527.85876,527.85876
26/09/2018 07:24,66.21248,66.52706,535.05151,536.05756,217.58115,217.85892,0,12.23513,526.14362,526.14362
26/09/2018 07:25,66.15172,66.55296,535.30969,536.52502,217.58115,217.85892,0,12.22082,522.60931,522.60931
26/09/2018 07:25,66.18644,66.56591,536.23926,536.88867,217.58115,217.85892,0,12.22953,526.81927,526.81927
26/09/2018 07:25,66.24719,66.55296,535.25806,536.62891,217.58115,217.85892,0,12.22269,522.76526,522.76526
26/09/2018 07:25,66.16908,66.55296,536.4458,537.09644,217.58115,217.85892,0,12.22455,528.37854,528.37854
26/09/2018 07:25,66.21248,66.57886,537.32367,537.5639,217.58115,217.85892,0,12.22766,524.79224,524.79224
26/09/2018 07:25,66.26455,66.63066,537.01385,537.66779,217.62395,217.85892,0,12.21895,515.7486,515.7486
26/09/2018 07:26,66.27323,66.60476,536.91058,537.25226,217.62395,217.9016,0,12.21771,522.45343,522.45343
26/09/2018 07:26,66.22984,66.60476,536.03265,536.68091,217.62395,217.9016,0,12.21646,523.70074,523.70074
26/09/2018 07:26,66.17776,66.56591,537.2204,537.66779,217.62395,217.9016,0,12.22642,514.70911,514.70911
26/09/2018 07:26,66.17776,66.57886,535.51624,536.73285,217.66675,217.94427,0,12.22766,531.49707,531.49707
26/09/2018 07:26,66.22984,66.60476,536.08429,536.57697,217.66675,217.94427,0,12.22642,523.23303,523.23303
26/09/2018 07:26,66.22984,66.60476,536.13599,536.68091,217.66675,217.94427,0,12.23015,525.05212,525.05212
26/09/2018 07:27,66.23851,66.61771,537.2204,537.82361,217.66675,217.9016,0,12.22766,523.28497,523.28497
26/09/2018 07:27,66.22115,66.51411,536.4458,536.73285,217.66675,217.94427,0,12.22704,524.68829,524.68829
26/09/2018 07:27,66.22115,66.60476,534.22522,535.79785,217.62395,217.9016,0,12.23202,524.16858,524.16858
26/09/2018 07:27,66.26455,66.61771,534.79327,535.95367,217.62395,217.9016,0,12.23077,522.24548,522.24548
26/09/2018 07:27,66.22984,66.57886,538.71796,539.12219,217.62395,217.85892,0,12.23139,513.40973,513.40973
26/09/2018 07:27,66.2038,66.57886,536.08429,537.09644,217.62395,217.85892,0,12.23637,524.37646,524.37646
26/09/2018 07:28,66.19512,66.55296,534.27686,535.01868,217.58115,217.85892,0,12.2202,523.5968,523.5968
26/09/2018 07:28,66.2038,66.56591,537.73682,537.82361,217.58115,217.85892,0,12.23264,520.58228,520.58228
26/09/2018 07:28,66.26455,66.60476,536.54907,537.20032,217.58115,217.85892,0,12.22766,525.88373,525.88373
26/09/2018 07:28,66.27323,66.63066,539.07947,539.6936,217.58115,217.85892,0,12.23202,519.2309,519.2309
26/09/2018 07:28,66.18644,66.57886,532.15961,532.7851,217.58115,217.85892,0,12.21522,523.6488,523.6488
26/09/2018 07:28,66.26455,66.60476,535.20642,536.21338,217.58115,217.85892,0,12.22082,524.48041,524.48041
26/09/2018 07:29,66.22984,66.59181,535.92938,536.99255,217.62395,217.85892,0,12.22517,526.29956,526.29956
26/09/2018 07:29,66.16908,66.56591,537.27203,537.71973,217.62395,217.85892,0,12.22517,526.55939,526.55939
26/09/2018 07:29,66.24719,66.57886,537.27203,538.08337,217.62395,217.9016,0,12.22455,529.52203,529.52203
26/09/2018 07:29,66.16908,66.54001,536.60071,537.35614,217.62395,217.9016,0,12.22455,528.17065,528.17065
26/09/2018 07:29,66.24719,66.57886,537.16876,537.97949,217.62395,217.94427,0,12.23575,523.49286,523.49286
26/09/2018 07:29,66.19512,66.61771,536.18762,537.04449,217.66675,217.94427,0,12.22331,523.07709,523.07709
26/09/2018 07:30,66.16908,66.56591,535.61957,536.57697,217.66675,217.94427,0,12.22828,530.87335,530.87335
26/09/2018 07:30,66.16908,66.55296,536.60071,537.25226,217.62395,217.94427,0,12.22828,525.20807,525.20807
26/09/2018 07:30,66.14304,66.60476,536.39417,537.35614,217.66675,217.94427,0,12.22393,523.38892,523.38892
26/09/2018 07:30,66.2038,66.54001,534.63837,535.74591,217.62395,217.94427,0,12.22704,526.09161,526.09161
26/09/2018 07:30,66.24719,66.60476,536.39417,536.57697,217.62395,217.9016,0,12.22704,523.49286,523.49286
26/09/2018 07:30,66.16908,66.56591,538.35651,538.96637,217.62395,217.9016,0,12.23513,521.62177,521.62177
26/09/2018 07:31,66.21248,66.64362,536.85895,537.61584,217.62395,217.9016,0,12.21895,521.77771,521.77771
26/09/2018 07:31,66.23851,66.59181,538.30487,538.44696,217.62395,217.9016,0,12.2202,518.34735,518.34735
26/09/2018 07:31,66.22115,66.56591,535.15479,536.05756,217.62395,217.9016,0,12.21895,531.39313,531.39313
26/09/2018 07:31,66.21248,66.59181,537.58191,538.2392,217.62395,217.85892,0,12.22331,525.41595,525.41595
26/09/2018 07:31,66.16908,66.54001,538.51141,539.01831,217.62395,217.88025,0,12.22642,523.96069,523.96069
26/09/2018 07:31,66.19512,66.57886,536.85895,537.25226,217.62395,217.9016,0,12.22393,523.70074,523.70074
26/09/2018 07:32,66.22984,66.57886,536.08429,536.52502,217.62395,217.85892,0,12.2258,519.2829,519.2829
26/09/2018 07:32,66.1604,66.59181,538.87292,539.33002,217.62395,217.85892,0,12.2258,519.2309,519.2309
26/09/2018 07:32,66.25587,66.56591,535.36133,536.21338,217.62395,217.85892,0,12.22455,527.39099,527.39099
26/09/2018 07:32,66.22984,66.52706,537.42694,538.13531,217.62395,217.85892,0,12.22642,528.79431,528.79431
26/09/2018 07:32,66.2038,66.56591,534.17358,535.4342,217.62395,217.85892,0,12.21336,516.5282,516.5282
26/09/2018 07:32,66.19512,66.56591,535.82611,536.57697,217.62395,217.9016,0,12.22517,528.84631,528.84631
26/09/2018 07:33,66.17776,66.52706,539.1828,539.4339,217.62395,217.85892,0,12.22828,524.48041,524.48041
26/09/2018 07:33,66.2038,66.54001,536.4458,536.83673,217.62395,217.9016,0,12.22331,524.22052,524.22052
26/09/2018 07:33,66.21248,66.56591,537.2204,536.83673,217.62395,217.9016,0,12.22331,523.02509,523.02509
26/09/2018 07:33,66.26455,66.57886,536.03265,536.62891,217.62395,217.94427,0,12.22517,518.29541,518.29541
26/09/2018 07:33,66.2038,66.54001,534.74164,535.84979,217.62395,217.9016,0,12.21149,526.24756,526.24756
26/09/2018 07:33,66.17776,66.59181,536.49744,537.14838,217.66675,217.94427,0,12.22269,522.55737,522.55737
26/09/2018 07:34,66.27323,66.59181,536.70398,537.14838,217.62395,217.9016,0,12.21771,527.13116,527.13116
26/09/2018 07:34,66.21248,66.55296,535.36133,536.3692,217.62395,217.94427,0,12.21522,524.06464,524.06464
26/09/2018 07:34,66.2038,66.55296,536.65234,537.5639,217.62395,217.9016,0,12.21895,520.73822,520.73822
26/09/2018 07:34,66.21248,66.57886,536.03265,536.62891,217.62395,217.9016,0,12.21958,523.07709,523.07709
26/09/2018 07:34,66.24719,66.57886,538.14996,537.82361,217.62395,217.9016,0,12.22206,523.85675,523.85675
26/09/2018 07:34,66.1604,66.55296,535.77448,536.73285,217.62395,217.9016,0,12.21646,518.34735,518.34735
26/09/2018 07:35,66.16908,66.61771,536.13599,537.09644,217.58115,217.9016,0,12.21087,522.50537,522.50537
26/09/2018 07:35,66.21248,66.54001,534.12195,535.59003,217.58115,217.85892,0,12.20527,523.12909,523.12909
26/09/2018 07:35,66.19512,66.59181,536.49744,537.40808,217.58115,217.85892,0,12.21895,522.34943,522.34943
26/09/2018 07:35,66.21248,66.61771,538.35651,538.86249,217.62395,217.85892,0,12.21273,522.71326,522.71326
26/09/2018 07:35,66.21248,66.56591,539.33771,539.4339,217.58115,217.85892,0,12.21273,526.76733,526.76733
26/09/2018 07:35,66.19512,66.60476,537.42694,537.92755,217.62395,217.85892,0,12.20589,521.41388,521.41388
26/09/2018 07:36,66.22115,66.55296,535.98102,536.94061,217.62395,217.85892,0,12.20589,524.06464,524.06464
26/09/2018 07:36,66.2038,66.57886,537.32367,537.87561,217.62395,217.9016,0,12.20651,522.8172,522.8172
26/09/2018 07:36,66.22984,66.59181,535.87775,536.62891,217.62395,217.9016,0,12.21024,525.10413,525.10413
26/09/2018 07:36,66.27323,66.57886,538.92456,538.81055,217.62395,217.9016,0,12.21087,526.09161,526.09161
26/09/2018 07:36,66.2038,66.60476,536.60071,536.99255,217.62395,217.9016,0,12.20465,526.76733,526.76733
26/09/2018 07:36,66.22984,66.56591,537.58191,537.97949,217.62395,217.9016,0,12.20154,520.79016,520.79016
26/09/2018 07:37,66.18644,66.56591,536.54907,536.99255,217.62395,217.9016,0,12.20527,530.19769,530.19769
26/09/2018 07:37,66.26455,66.57886,536.34253,536.88867,217.62395,217.9016,0,12.20838,524.32446,524.32446
26/09/2018 07:37,66.26455,66.55296,539.23444,539.58972,217.62395,217.9016,0,12.21646,522.71326,522.71326
26/09/2018 07:37,66.22115,66.60476,537.89172,538.60278,217.62395,217.9016,0,12.21833,524.42847,524.42847
26/09/2018 07:37,66.1604,66.55296,537.47858,537.77167,217.62395,217.9016,0,12.21771,529.1062,529.1062
26/09/2018 07:37,66.22115,66.60476,535.15479,536.31726,217.62395,217.9016,0,12.22766,526.09161,526.09161
26/09/2018 07:38,66.23851,66.54001,536.75562,537.46002,217.62395,217.94427,0,12.22517,524.79224,524.79224
26/09/2018 07:38,66.26455,66.55296,537.84009,538.13531,217.62395,217.9016,0,12.23264,523.85675,523.85675
26/09/2018 07:38,66.2038,66.54001,536.65234,537.04449,217.62395,217.9016,0,12.23077,528.79431,528.79431
26/09/2018 07:38,66.21248,66.57886,535.82611,537.14838,217.62395,217.9016,0,12.22828,520.42633,520.42633
26/09/2018 07:38,66.2038,66.60476,537.53027,537.92755,217.62395,217.9016,0,12.2345,521.77771,521.77771
26/09/2018 07:38,66.24719,66.59181,537.2204,538.13531,217.62395,217.9016,0,12.23326,526.97522,526.97522
26/09/2018 07:39,66.22115,66.59181,534.94824,536.21338,217.62395,217.9016,0,12.23202,526.03967,526.03967
26/09/2018 07:39,66.15172,66.59181,536.39417,536.57697,217.62395,217.85892,0,12.23637,529.98975,529.98975
26/09/2018 07:39,66.15172,66.57886,534.48346,535.64197,217.62395,217.9016,0,12.23202,527.70288,527.70288
26/09/2018 07:39,66.22115,66.55296,534.38013,535.1745,217.62395,217.9016,0,12.23824,523.33698,523.33698
26/09/2018 07:39,66.24719,66.56591,535.30969,535.84979,217.62395,217.85892,0,12.23699,523.80475,523.80475
26/09/2018 07:39,66.28191,66.57886,536.75562,537.04449,217.62395,217.85892,0,12.23202,520.68622,520.68622
26/09/2018 07:40,66.17776,66.59181,537.47858,538.03143,217.62395,217.9016,0,12.23388,523.07709,523.07709
26/09/2018 07:40,66.27323,66.57886,535.87775,537.04449,217.58115,217.88025,0,12.23015,524.32446,524.32446
